Protein,Protein ID,Gene,log2FC,FC,P.value,FDR,mean c,mean ptx3,Class,is_onoff
sp|P54709|AT1B3_HUMAN,P54709,ATP1B3,0.109475779,1.078836157,0.447210226,0.7640394844224079,25.7610238,27.79192393,NS,False
sp|P54725|RD23A_HUMAN,P54725,RAD23A,-0.883519462,0.542043499,0.515899688,0.8008253253284902,0.668041322,0.362107456,NS,False
sp|P54727|RD23B_HUMAN,P54727,RAD23B,0.332458958,1.25915768,0.104427345,0.49586032598067636,43.78617923,55.13370384,NS,False
sp|P54819|KAD2_HUMAN,P54819,AK2,0.221044032,1.165576772,0.179672792,0.5904607639371657,45.55067712,53.0928112,NS,False
sp|P54852|EMP3_HUMAN,P54852,EMP3,-7.990651533,0.003931644,0.373995148,0.7154409222873785,0.066076767,0.00025979,NS,True
sp|P54886|P5CS_HUMAN,P54886,ALDH18A1,-0.306945056,0.808351654,0.175603165,0.5888153509351536,14.98055397,12.10955558,NS,False
sp|P54920|SNAA_HUMAN,P54920,NAPA,0.213130588,1.159200875,0.154599331,0.5569205540792369,3.743490131,4.339457034,NS,False
sp|P55010|IF5_HUMAN,P55010,EIF5,-0.118424505,0.92119309,0.326319105,0.7154409222873785,20.68165265,19.05179552,NS,False
sp|P55011|S12A2_HUMAN,P55011,SLC12A2,0.39091393,1.311223786,0.567237767,0.8322251117251637,0.256255035,0.336007697,NS,False
sp|P55036|PSMD4_HUMAN,P55036,PSMD4,0.065257557,1.046271709,0.405747781,0.7359518303324712,14.48647619,15.1567902,NS,False
sp|P55039|DRG2_HUMAN,P55039,DRG2,0.390336347,1.310698942,0.466605904,0.7755204196818951,1.01068001,1.324697219,NS,False
sp|P55060|XPO2_HUMAN,P55060,CSE1L,-0.116122954,0.922663855,0.451860983,0.7663687138272884,183.6064515,169.4070363,NS,False
sp|P55061|BI1_HUMAN,P55061,TMBIM6,-0.314048748,0.804381191,0.362280746,0.7154409222873785,0.242015933,0.194673065,NS,False
sp|P55072|TERA_HUMAN,P55072,VCP,-0.012649883,0.991270098,0.871591648,0.9540898111879866,154.7060194,153.355451,NS,False
sp|P55081|MFAP1_HUMAN,P55081,MFAP1,0.360931469,1.284254803,0.126046644,0.5166018547913189,1.909227882,2.451935077,NS,False
sp|P55084|ECHB_HUMAN,P55084,HADHB,-0.403180058,0.756189615,0.106447855,0.501592099856046,11.88692361,8.988768193,NS,False
sp|P55145|MANF_HUMAN,P55145,MANF,0.131723296,1.095601614,0.247906449,0.6741371090868843,44.03267287,48.24226746,NS,False
sp|P55196|AFAD_HUMAN,P55196,AFDN,-0.134586569,0.91093084,0.596573882,0.845117645879977,3.000600306,2.733339358,NS,False
sp|P55199|ELL_HUMAN,P55199,ELL,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|P55209|NP1L1_HUMAN,P55209,NAP1L1,0.381710083,1.302885301,0.030459801,0.34157374086666664,58.09609692,75.69255073,NS,False
sp|P55210|CASP7_HUMAN,P55210,CASP7,-8.099729895,0.003645343,0.373988265,0.7154409222873785,0.071266371,0.00025979,NS,True
sp|P55212|CASP6_HUMAN,P55212,CASP6,8.461272727,352.4494948,0.000524135,0.1286751425,0.000248116,0.087448476,On/Off,True
sp|P55263|ADK_HUMAN,P55263,ADK,0.184552526,1.136464426,0.261523578,0.687409404700214,15.63165585,17.7648208,NS,False
sp|P55265|DSRAD_HUMAN,P55265,ADAR,-0.090585071,0.939141812,0.376880804,0.7158848113191489,10.29881936,9.672051879,NS,False
sp|P55268|LAMB2_HUMAN,P55268,LAMB2,-0.124669237,0.917214306,0.763029242,0.9200290805450527,4.388665989,4.025347231,NS,False
sp|P55327|TPD52_HUMAN,P55327,TPD52,0.475586642,1.390483516,0.153585953,0.5565365529372693,16.76318849,23.30893727,NS,False
sp|P55347|PKNX1_HUMAN,P55347,PKNOX1,5.821721714,56.56045081,0.373490516,0.7154409222873785,0.000248116,0.014033572,NS,True
sp|P55735|SEC13_HUMAN,P55735,SEC13,0.0614126,1.04348698,0.814280621,0.9431179996348313,6.366419119,6.643275463,NS,False
sp|P55769|NH2L1_HUMAN,P55769,SNU13,0.086630163,1.061886936,0.53161744,0.810263304646402,28.11456512,29.85448941,NS,False
sp|P55786|PSA_HUMAN,P55786,NPEPPS,0.12568879,1.091028501,0.295415487,0.7154409222873785,30.53312447,33.31250902,NS,False
sp|P55789|ALR_HUMAN,P55789,GFER,0.945941211,1.926445285,0.167044619,0.5783190932097901,0.282327424,0.543888335,NS,False
sp|P55795|HNRH2_HUMAN,P55795,HNRNPH2,0.030295818,1.021221501,0.878883096,0.9563187660212671,7.985550834,8.155016209,NS,False
sp|P55809|SCOT1_HUMAN,P55809,OXCT1,-0.177188441,0.884424906,0.39090462,0.7254665473857198,13.43513848,11.88237109,NS,False
sp|P55854|SUMO3_HUMAN,P55854,SUMO3,0.298482695,1.22985028,0.175172839,0.588302762989056,1.934256478,2.378845871,NS,False
sp|P55884|EIF3B_HUMAN,P55884,EIF3B,0.168331257,1.123757899,0.439105968,0.7583574755117833,18.59858591,20.90030783,NS,False
sp|P55957|BID_HUMAN,P55957,BID,0.546773979,1.460815501,0.184206943,0.5934700000131148,5.488816767,8.018148614,NS,False
sp|P56134|ATPK_HUMAN,P56134,ATP5MF,0.781061809,1.718395129,0.624014306,0.8589599782618446,0.179107231,0.307776993,NS,False
sp|P56181|NDUV3_HUMAN,P56181,NDUFV3,-0.802752458,0.573254445,0.095655752,0.47348117444556453,0.619905333,0.355363488,NS,False
sp|P56182|RRP1_HUMAN,P56182,RRP1,0.505777143,1.419888008,0.493538485,0.792464617398769,0.451206226,0.640662309,NS,False
sp|P56192|SYMC_HUMAN,P56192,MARS1,0.117964416,1.085202605,0.574709031,0.8341180438102277,33.60230916,36.46531344,NS,False
sp|P56199|ITA1_HUMAN,P56199,ITGA1,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|P56211|ARP19_HUMAN,P56211,ARPP19,1.653083094,3.145050306,0.247226031,0.6736942200055493,0.312734888,0.983566955,NS,False
sp|P56270|MAZ_HUMAN,P56270,MAZ,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|P56381|ATP5E_HUMAN,P56381,ATP5F1E,-0.118478783,0.921158433,0.668349352,0.8813330294041869,1.422734895,1.310564247,NS,False
sp|P56385|ATP5I_HUMAN,P56385,ATP5ME,0.52683967,1.440769624,0.03764068,0.34157374086666664,7.471723255,10.7650319,NS,False
sp|P56537|IF6_HUMAN,P56537,EIF6,0.112270544,1.080928086,0.534093799,0.8113315842905718,20.9838396,22.68202157,NS,False
sp|P56545|CTBP2_HUMAN,P56545,CTBP2,-0.157330803,0.896682531,0.635034998,0.862747522267699,10.45367285,9.373625829,NS,False
sp|P56556|NDUA6_HUMAN,P56556,NDUFA6,10.01521936,1034.859621,0.000418751,0.12596720529411765,0.000248116,0.256765575,On/Off,True
sp|P56937|DHB7_HUMAN,P56937,HSD17B7,-0.06448285,0.956288048,0.976110915,0.9926868697018016,0.031192758,0.029829262,NS,False
sp|P56945|BCAR1_HUMAN,P56945,BCAR1,0.063373588,1.044906308,0.848975378,0.949491210798548,1.409459138,1.472752744,NS,False
sp|P57076|CF298_HUMAN,P57076,CFAP298,0.08344535,1.059545358,0.898493856,0.9657100300567809,0.423019739,0.448208601,NS,False
sp|P57081|WDR4_HUMAN,P57081,WDR4,1.669094529,3.180149368,0.534553498,0.8113315842905718,0.019458551,0.061881099,NS,False
sp|P57088|TMM33_HUMAN,P57088,TMEM33,0.054370116,1.038405634,0.910743938,0.9688101327621316,0.983467535,1.021238229,NS,False
sp|P57103|NAC3_HUMAN,P57103,SLC8A3,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|P57105|SYJ2B_HUMAN,P57105,SYNJ2BP,0.08747716,1.062510545,0.745944015,0.9115443289323045,2.021298076,2.147650521,NS,False
sp|P57678|GEMI4_HUMAN,P57678,GEMIN4,0.574035329,1.48868171,0.567870739,0.8322251117251637,1.575334616,2.34517183,NS,False
sp|P57721|PCBP3_HUMAN,P57721,PCBP3,-0.036062383,0.975313287,0.690980029,0.8883158738759488,11.14831875,10.87310341,NS,False
sp|P57737|CORO7_HUMAN,P57737,CORO7,0.306513578,1.236715435,0.335974929,0.7154409222873785,0.651007835,0.805111438,NS,False
sp|P57740|NU107_HUMAN,P57740,NUP107,-0.864739018,0.549145738,0.159218255,0.5664529932127351,1.515843403,0.832418944,NS,False
sp|P57764|GSDMD_HUMAN,P57764,GSDMD,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|P58004|SESN2_HUMAN,P58004,SESN2,-0.141444152,0.906611174,0.896916354,0.9654117856378782,0.067069066,0.060805565,NS,False
sp|P58546|MTPN_HUMAN,P58546,MTPN,0.41512139,1.333410867,0.005573843,0.34157374086666664,31.84952997,42.46850936,NS,False
sp|P58557|YBEY_HUMAN,P58557,YBEY,-1.534953873,0.345090372,0.34146345,0.7154409222873785,0.046141562,0.015923009,NS,False
sp|P59998|ARPC4_HUMAN,P59998,ARPC4,-0.037654292,0.974237693,0.927387924,0.9743219287980358,6.45063522,6.284451978,NS,False
sp|P60002|ELOF1_HUMAN,P60002,ELOF1,0.486781103,1.401314815,0.179629537,0.5904607639371657,0.549863267,0.770531542,NS,False
sp|P60033|CD81_HUMAN,P60033,CD81,0.595540479,1.511038562,0.44416712,0.7620057858839971,0.429981144,0.64971809,NS,False
sp|P60059|SC61G_HUMAN,P60059,SEC61G,0.216449727,1.161870862,0.27715641,0.6993000889516958,1.326292614,1.540980742,NS,False
sp|P60174|TPIS_HUMAN,P60174,TPI1,0.261963447,1.199109532,0.197569347,0.6149328438607595,737.1109111,883.8767196,NS,False
sp|P60228|EIF3E_HUMAN,P60228,EIF3E,0.200876009,1.14939606,0.473007067,0.7783663967995978,11.17760836,12.84749902,NS,False
sp|P60468|SC61B_HUMAN,P60468,SEC61B,0.178964246,1.132070846,0.025238262,0.34157374086666664,10.23596081,11.58783281,NS,False
sp|P60510|PP4C_HUMAN,P60510,PPP4C,0.130592435,1.09474316,0.641717324,0.8651676824546952,0.623077,0.682109283,NS,False
sp|P60520|GBRL2_HUMAN,P60520,GABARAPL2,0.137921817,1.100318979,0.415549527,0.7427543822998545,1.074920105,1.182754993,NS,False
sp|P60602|ROMO1_HUMAN,P60602,ROMO1,0.140864805,1.102565837,0.870558087,0.953482410044613,0.26333966,0.290349313,NS,False
sp|P60604|UB2G2_HUMAN,P60604,UBE2G2,-1.321773235,0.400042939,0.00514162,0.34157374086666664,1.228931303,0.49162529,Stringent_Down,False
sp|P60660|MYL6_HUMAN,P60660,MYL6,0.417805485,1.335893951,0.093001142,0.46834421253333336,243.4883707,325.2746415,NS,False
sp|P60673|PROF3_HUMAN,P60673,PFN3,0.455511703,1.371269088,0.264701386,0.6916957326077701,1.704320237,2.337081657,NS,False
sp|P60709|ACTB_HUMAN,P60709,ACTB,0.795236414,1.735361724,0.01990791,0.34157374086666664,8.885784831,15.42005088,NS,False
sp|P60842|IF4A1_HUMAN,P60842,EIF4A1,0.168143139,1.123611378,0.383297051,0.7216213651878834,101.1244925,113.6246304,NS,False
sp|P60866|RS20_HUMAN,P60866,RPS20,0.04920767,1.034696511,0.684818462,0.886970387,32.52897773,33.65761977,NS,False
sp|P60891|PRPS1_HUMAN,P60891,PRPS1,-0.010674942,0.992628001,0.960488031,0.9882640888956412,10.40093066,10.32425501,NS,False
sp|P60900|PSA6_HUMAN,P60900,PSMA6,0.235486946,1.17730404,0.451646724,0.7663687138272884,16.60621952,19.55056932,NS,False
sp|P60903|S10AA_HUMAN,P60903,S100A10,-0.221163302,0.85787342,0.409924261,0.7392587664136413,46.1523269,39.59285454,NS,False
sp|P60953|CDC42_HUMAN,P60953,CDC42,-0.040207258,0.972515226,0.892970271,0.9631994794837435,22.68441273,22.06093677,NS,False
sp|P60981|DEST_HUMAN,P60981,DSTN,-0.134084396,0.911247972,0.245164697,0.673459268830735,19.2085998,17.50379762,NS,False
sp|P60983|GMFB_HUMAN,P60983,GMFB,0.401953843,1.321296132,0.205529081,0.6248593112755418,7.532568992,9.952754274,NS,False
sp|P61006|RAB8A_HUMAN,P61006,RAB8A,-1.224990678,0.427800277,0.271985989,0.6989184211029795,0.713333554,0.305164292,NS,False
sp|P61009|SPCS3_HUMAN,P61009,SPCS3,0.08032883,1.057258992,0.925304323,0.9743219287980358,1.452974534,1.536170391,NS,False
sp|P61011|SRP54_HUMAN,P61011,SRP54,-0.571223909,0.673045569,0.312711407,0.7154409222873785,3.404526597,2.29140154,NS,False
sp|P61019|RAB2A_HUMAN,P61019,RAB2A,0.240387161,1.181309635,0.459217093,0.7698584712700581,4.85830596,5.73916364,NS,False
sp|P61020|RAB5B_HUMAN,P61020,RAB5B,-0.691979007,0.619004153,0.18348712,0.5934700000131148,2.074425127,1.284077768,NS,False
sp|P61024|CKS1_HUMAN,P61024,CKS1B,-0.122062226,0.91887325,0.907972614,0.9671541772537962,0.695892213,0.639436739,NS,False
sp|P61026|RAB10_HUMAN,P61026,RAB10,-0.185466231,0.879364848,0.392720734,0.7262745024256121,6.508985645,5.723773175,NS,False
sp|P61081|UBC12_HUMAN,P61081,UBE2M,0.035096218,1.024625156,0.811346579,0.9423461133664301,11.04688537,11.31891665,NS,False
sp|P61086|UBE2K_HUMAN,P61086,UBE2K,0.458002829,1.373638927,0.01756165,0.34157374086666664,10.63380571,14.60700947,NS,False
sp|P61088|UBE2N_HUMAN,P61088,UBE2N,0.217289762,1.162547579,0.012465127,0.34157374086666664,37.11061693,43.14285788,NS,False
sp|P61106|RAB14_HUMAN,P61106,RAB14,0.030831189,1.021600537,0.873144612,0.9540898111879866,24.20650602,24.72937955,NS,False
sp|P61158|ARP3_HUMAN,P61158,ACTR3,-0.06864081,0.953535919,0.432017264,0.7530013369684062,51.79328835,49.38676082,NS,False
sp|P61160|ARP2_HUMAN,P61160,ACTR2,-0.162488862,0.893482351,0.625737782,0.8590196212077159,25.46504158,22.75256523,NS,False
sp|P61163|ACTZ_HUMAN,P61163,ACTR1A,-0.226374067,0.854780519,0.397647458,0.7289420388320895,18.00985185,15.3944705,NS,False
sp|P61165|TM258_HUMAN,P61165,TMEM258,1.803943204,3.491732898,0.082038069,0.4389683288562092,0.098812946,0.345028414,NS,False
sp|P61201|CSN2_HUMAN,P61201,COPS2,-0.518709478,0.697995927,0.333449105,0.7154409222873785,7.175546054,5.008501917,NS,False
sp|P61221|ABCE1_HUMAN,P61221,ABCE1,0.39894305,1.318541564,0.153206697,0.5564130978655835,4.533115372,5.977101033,NS,False
sp|P61224|RAP1B_HUMAN,P61224,RAP1B,-0.141871937,0.906342387,0.63223421,0.8618184261799001,22.71261996,20.5854102,NS,False
sp|P61225|RAP2B_HUMAN,P61225,RAP2B,-1.517843265,0.349207569,0.179684866,0.5904607639371657,0.410034199,0.143187046,NS,False
sp|P61244|MAX_HUMAN,P61244,MAX,0.832007009,1.780160115,0.491165031,0.7922537129467806,0.542384261,0.965530828,NS,False
sp|P61247|RS3A_HUMAN,P61247,RPS3A,-0.007935303,0.994514766,0.960086833,0.9881640238796898,60.83599899,60.50229933,NS,False
sp|P61254|RL26_HUMAN,P61254,RPL26,-0.359523355,0.779422046,0.430732735,0.7518299782616423,13.10559228,10.21478756,NS,False
sp|P61289|PSME3_HUMAN,P61289,PSME3,-0.007399415,0.994884247,0.965453429,0.9898468023366047,13.91749616,13.84629768,NS,False
sp|P61313|RL15_HUMAN,P61313,RPL15,-0.156310608,0.89731684,0.598983095,0.8458461307017544,12.06998763,10.83060316,NS,False
sp|P61353|RL27_HUMAN,P61353,RPL27,-0.006883562,0.995240043,0.977111919,0.9927935857508251,14.08695116,14.01989788,NS,False
sp|P61421|VA0D1_HUMAN,P61421,ATP6V0D1,0.198900199,1.147823008,0.61371193,0.8521848349264706,1.962411582,2.252501166,NS,False
sp|P61457|PHS_HUMAN,P61457,PCBD1,0.442108473,1.35858843,0.221477393,0.6475158858750001,10.85125706,14.74239229,NS,False
sp|P61513|RL37A_HUMAN,P61513,RPL37A,-0.180440331,0.882433624,0.42328326,0.7468306452909482,2.595826144,2.290644272,NS,False
sp|P61586|RHOA_HUMAN,P61586,RHOA,0.143010582,1.104206947,0.119208614,0.5117853503006873,56.75504088,62.66931039,NS,False
sp|P61599|NAA20_HUMAN,P61599,NAA20,-0.585245897,0.666535723,0.110902765,0.5108185517354596,0.139922548,0.093263377,NS,False
sp|P61604|CH10_HUMAN,P61604,HSPE1,0.231076569,1.173710469,0.133378916,0.5269574368349359,236.3531567,277.4101744,NS,False
sp|P61619|S61A1_HUMAN,P61619,SEC61A1,0.228949838,1.171981533,0.755546648,0.9161307803007148,2.25014158,2.637124379,NS,False
sp|P61758|PFD3_HUMAN,P61758,VBP1,0.17526444,1.129171358,0.108939825,0.507455427935606,21.13111755,23.86065271,NS,False
sp|P61764|STXB1_HUMAN,P61764,STXBP1,-0.881667199,0.542739871,0.204685425,0.6246149389372281,0.543479146,0.294967802,NS,False
sp|P61769|B2MG_HUMAN,P61769,B2M,0.763805233,1.697963249,0.040084445,0.34157374086666664,4.8983413,8.317203506,NS,False
sp|P61803|DAD1_HUMAN,P61803,DAD1,0.182565649,1.134900367,0.591097808,0.842496746490566,3.670582274,4.16574517,NS,False
sp|P61916|NPC2_HUMAN,P61916,NPC2,-0.137739851,0.908942004,0.587134439,0.8401520285198136,7.722940776,7.019705263,NS,False
sp|P61923|COPZ1_HUMAN,P61923,COPZ1,0.219978719,1.164716405,0.167846838,0.5783190932097901,3.481085859,4.054477808,NS,False
sp|P61925|IPKA_HUMAN,P61925,PKIA,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|P61952|GBG11_HUMAN,P61952,GNG11,0.901077729,1.867460501,0.580634609,0.8361877530381231,0.950197333,1.774455987,NS,False
sp|P61956|SUMO2_HUMAN,P61956,SUMO2,0.573968167,1.488612408,0.001896986,0.282248523030303,34.43144687,51.25507904,NS,False
sp|P61960|UFM1_HUMAN,P61960,UFM1,0.158889139,1.116427169,0.067954806,0.3986041636071429,7.397405051,8.258663982,NS,False
sp|P61962|DCAF7_HUMAN,P61962,DCAF7,-0.917243135,0.529519921,0.697775044,0.8910469352509752,0.075887586,0.040183988,NS,False
sp|P61964|WDR5_HUMAN,P61964,WDR5,-3.040141655,0.121569931,0.040443118,0.34157374086666664,0.580304765,0.07054761,Exploratory_Down,False
sp|P61966|AP1S1_HUMAN,P61966,AP1S1,0.412272641,1.330780508,0.501441188,0.7940640474533762,0.305401095,0.406421824,NS,False
sp|P61970|NTF2_HUMAN,P61970,NUTF2,0.180652154,1.133396108,0.312945962,0.7154409222873785,29.34797912,33.26288533,NS,False
sp|P61978|HNRPK_HUMAN,P61978,HNRNPK,0.175499935,1.129355691,0.162275519,0.5716279646776504,244.8629134,276.5373248,NS,False
sp|P61981|1433G_HUMAN,P61981,YWHAG,0.085403857,1.060984704,0.442727777,0.7607291784009796,11.67215769,12.38398077,NS,False
sp|P62070|RRAS2_HUMAN,P62070,RRAS2,-0.125410884,0.916742915,0.67917679,0.8857259067463479,1.574635024,1.443535501,NS,False
sp|P62072|TIM10_HUMAN,P62072,TIMM10,-0.295293389,0.814906595,0.211443918,0.6335271925853659,3.275315785,2.669076432,NS,False
sp|P62081|RS7_HUMAN,P62081,RPS7,0.069899626,1.049643653,0.777800006,0.9267163381363747,14.62213574,15.34803198,NS,False
sp|P62136|PP1A_HUMAN,P62136,PPP1CA,0.151659388,1.110846433,0.466134809,0.775049750149001,11.35188821,12.61020453,NS,False
sp|P62140|PP1B_HUMAN,P62140,PPP1CB,-0.308307257,0.807588763,0.110883879,0.5108185517354596,3.983818896,3.217287376,NS,False
sp|P62166|NCS1_HUMAN,P62166,NCS1,-1.047390674,0.483842474,0.665611498,0.8796512138428418,0.124517524,0.060246867,NS,False
sp|P62191|PRS4_HUMAN,P62191,PSMC1,-0.011901515,0.991784432,0.872460937,0.9540898111879866,21.02456705,20.85183829,NS,False
sp|P62195|PRS8_HUMAN,P62195,PSMC5,-0.062262343,0.957761041,0.216724073,0.641033252066265,27.56865354,26.40418231,NS,False
sp|P62241|RS8_HUMAN,P62241,RPS8,-0.077215478,0.94788538,0.873296594,0.9540898111879866,23.17037446,21.9628592,NS,False
sp|P62244|RS15A_HUMAN,P62244,RPS15A,-0.27685615,0.825387703,0.501203684,0.7940640474533762,14.13955222,11.67061253,NS,False
sp|P62249|RS16_HUMAN,P62249,RPS16,0.00051379,1.000356195,0.9984306,0.9988374584352078,20.7013995,20.70877325,NS,False
sp|P62253|UB2G1_HUMAN,P62253,UBE2G1,0.59008614,1.505336625,0.031990075,0.34157374086666664,2.10312875,3.165916734,NS,False
sp|P62256|UBE2H_HUMAN,P62256,UBE2H,0.235010518,1.176915317,0.071369889,0.40699901857142856,2.350061947,2.765823902,NS,False
sp|P62258|1433E_HUMAN,P62258,YWHAE,0.013604979,1.009474857,0.844868723,0.949491210798548,263.9989127,266.5002648,NS,False
sp|P62263|RS14_HUMAN,P62263,RPS14,0.147021554,1.107281127,0.641150886,0.8651676824546952,26.07633689,28.8738357,NS,False
sp|P62266|RS23_HUMAN,P62266,RPS23,0.291819901,1.224183562,0.615862745,0.8537458262337662,4.019656484,4.920797393,NS,False
sp|P62269|RS18_HUMAN,P62269,RPS18,0.490843252,1.405266011,0.117463909,0.5117853503006873,17.40182954,24.45419957,NS,False
sp|P62273|RS29_HUMAN,P62273,RPS29,-3.91799208,0.066155638,0.04528335,0.34157374086666664,2.178766114,0.144137662,Exploratory_Down,False
sp|P62277|RS13_HUMAN,P62277,RPS13,0.214434324,1.160248896,0.394324667,0.7269818728453454,13.3641715,15.50576522,NS,False
sp|P62280|RS11_HUMAN,P62280,RPS11,-0.06653368,0.954929625,0.788716623,0.9333812048517715,20.86764226,19.92712979,NS,False
sp|P62304|RUXE_HUMAN,P62304,SNRPE,-1.223347026,0.428287944,0.447050256,0.7640394844224079,1.496568795,0.640962373,NS,False
sp|P62306|RUXF_HUMAN,P62306,SNRPF,0.089809144,1.064229385,0.820515797,0.9431179996348313,2.129500817,2.266277345,NS,False
sp|P62310|LSM3_HUMAN,P62310,LSM3,0.246507684,1.186331896,0.233556302,0.6621477938103448,4.430828734,5.256433453,NS,False
sp|P62312|LSM6_HUMAN,P62312,LSM6,-0.573443426,0.672010916,0.178376186,0.5904607639371657,2.627055174,1.765409754,NS,False
sp|P62314|SMD1_HUMAN,P62314,SNRPD1,0.040267285,1.02830432,0.880019603,0.9567972211536759,8.433813888,8.672527259,NS,False
sp|P62316|SMD2_HUMAN,P62316,SNRPD2,0.154519561,1.113050894,0.454143046,0.767852050915978,26.20721114,29.16995978,NS,False
sp|P62318|SMD3_HUMAN,P62318,SNRPD3,-0.039577814,0.972939624,0.798422712,0.9370465994431166,13.51098345,13.14537116,NS,False
sp|P62328|TYB4_HUMAN,P62328,TMSB4X,0.522054317,1.435998575,0.028247831,0.34157374086666664,65.73680334,94.39795589,NS,False
sp|P62330|ARF6_HUMAN,P62330,ARF6,-0.1140185,0.924010723,0.630455492,0.8607785920656102,5.640388855,5.211779786,NS,False
sp|P62333|PRS10_HUMAN,P62333,PSMC6,0.111312578,1.080210576,0.564575124,0.8322251117251637,40.00316403,43.21184086,NS,False
sp|P62424|RL7A_HUMAN,P62424,RPL7A,-0.03010851,0.979346635,0.926826279,0.9743219287980358,29.08248409,28.48183292,NS,False
sp|P62487|RPB7_HUMAN,P62487,POLR2G,-8.179966984,0.003448137,0.373983526,0.7154409222873785,0.07534222,0.00025979,NS,True
sp|P62491|RB11A_HUMAN,P62491,RAB11A,-12.5216793,0.000170059,0.373903278,0.7154409222873785,1.527650664,0.00025979,NS,True
sp|P62495|ERF1_HUMAN,P62495,ETF1,-0.058547342,0.960230494,0.789197134,0.9335654675632072,15.62035353,14.9991398,NS,False
sp|P62633|CNBP_HUMAN,P62633,CNBP,0.22766183,1.17093568,0.234500157,0.6621477938103448,14.04049255,16.44051369,NS,False
sp|P62699|YPEL5_HUMAN,P62699,YPEL5,0.06633104,1.04705051,0.052175215,0.34157374086666664,0.000248116,0.00025979,NS,True
sp|P62701|RS4X_HUMAN,P62701,RPS4X,0.025768001,1.018021479,0.898721401,0.9657100300567809,39.30778899,40.01617348,NS,False
sp|P62714|PP2AB_HUMAN,P62714,PPP2CB,-0.011953996,0.991748355,0.901476153,0.9657164327740247,8.630550518,8.559334275,NS,False
sp|P62750|RL23A_HUMAN,P62750,RPL23A,-0.309080837,0.807155847,0.068192973,0.3986041636071429,23.62235645,19.06692312,NS,False
sp|P62753|RS6_HUMAN,P62753,RPS6,-0.399902985,0.757909248,0.037053537,0.34157374086666664,16.86358646,12.78106813,NS,False
sp|P62805|H4_HUMAN,P62805,H4C1,-0.38999141,0.763134148,0.176412576,0.589340238952381,842.2456411,642.7464099,NS,False
sp|P62820|RAB1A_HUMAN,P62820,RAB1A,-0.060058567,0.959225178,0.691678453,0.8885769765122972,29.82788626,28.61165951,NS,False
